,url,location,job_title,company,summary
167,http://www.indeed.com/rc/clk?jk=f77ffb307f7043c8&fccid=d1a6ed310c28f1e5&vjs=3,"Richmond, VA",Senior Software Engineer,Virginia Dept of Alcoholic Beverage Control,"THIS IS A RE- ADVERTISEMENT . PREVIOUS CANDIDATES MUST REAPPLY TO BE CONSIDERED .


Effective January 15, 2018, Virginia Alcoholic Beverage Control will begin to transition to an Authority. Authority employees will continue to be covered under the Commonwealth’s benefits package and VRS . However, Authority employees will be exempt from the Virginia Personnel Act and the Virginia Public Procurement Act.


The Department of Alcoholic Beverage Control is seeking an experienced Senior Software Engineer to technically lead web-based development projects from analysis and design through production implementation and support. Specific duties include designing and developing new software products or major enhancements to existing software; integrating commercial off-the-shelf ( COTS ) software with existing agency-developed applications through APIs and web services; designing and executing unit tests; monitoring results of static code analysis in SonarQube and resolving issues as applicable; creating and implementing technical design solutions and documentation; identifying opportunities for application design improvement and following industry-standard software development processes. The successful candidate must be able to clearly communicate, orally and in writing, with business users and other senior IT staff is required. Additional duties include collaborating with team members, product owners and BSA’s; and providing coaching and mentoring to less experienced team members in an Agile environment.


Minimum Qualifications

Qualified applicants should have significant experience with full software development life cycles and experience developing business applications in an object-oriented environment. Strong knowledge of Java and related frameworks and technologies such as Spring, Hibernate, JPA , SQL , Javascript, jQuery, Bootstrap, HTML and CSS is required. Working knowledge of design and development of Java and web based applications, and web services. Experience with tools such as Subversion, Linux, Sonatype Nexus, Jenkins, and SonarQube is preferred. . NET (C# and ASP . NET ) exposure, experience with Oracle databases, Weblogic or similar Java application servers and penetration testing skills are pluses. The demonstrated ability to lead, mentor and work independently or as a member of a team is required, along with the ability to communicate effectively, both orally and in writing.


Preferred Qualifications

A Bachelor’s Degree in Computer Science/Information Systems or comparable work experience is preferred as well as experience working with a variety of business divisions.


Special Requirements


Special Instructions to Applicants

The Virginia Department of Alcoholic Beverage Control does not provide sponsorship. We are an equal opportunity employer without regard to sex, race, color, religion, national origin, age, sexual orientation, political, veteran status, or disability. AmeriCorps, Peace Corps, and other national service alumni are encouraged to apply. ABC will provide, if requested, reasonable accommodation to applicants in need of accommodation in order to provide access to the application and/or interview process. The selected candidate must pass a criminal background check.


For consideration for employment you must complete an online application @ www.abc.virginia.gov. Resumes may accompany but will not substitute for a completed State Application Form. Your completed online application MUST BE RECEIVED by Human Resources no later than 11:59 p.m. on the stated closing date."
168,http://www.indeed.com/rc/clk?jk=47e51e762b34b4e7&fccid=b5435bdc4be466ce&vjs=3,"Palo Alto, CA","Lead Software Engineer, Middleware - Diagnostic SW",Tesla,"The Diagnostic Software Systems team plays a mission critical role here at Tesla, working at the intersection of Engineering, Manufacturing, and Service. Our mission is to develop a scalable software platform that most efficiently diagnoses, fixes and prevents issues in Tesla products. We are looking for a talented Software Engineering Leader to lead and help develop software used for Diagnostics at the Factory and Service Centers for Tesla. Tesla builds an integrated diagnostic solution for our vehicles which is used across Development, Manufacturing, and Service. As part of this team, you’ll be at the center of developing high-quality software that touches all the different electrical systems in the vehicle.


Responsibilities


As a Lead Software Engineer in the Diagnostics group, you will guide a small team of talented SW engineers and help architect automotive test routines and service procedures. By creating innovative tools that entail interactive diagrams, graphs, tables, and listings, this team will help technicians visualize what is going on in the vehicle, from simple pass/fail indicators to detailed event tracing. The diagnostic tools are part of a networked environment, communicating with both Tesla corporate servers and various ECUs in the vehicle.


Requirements

BS/MS/Ph.D. in Computer Science, Electrical/Computer Engineering or equivalent
7+ years of experience with middleware level programming, building frameworks, etc.
Experience as a team lead or as a hands-on Software Manager
Proficiency in C++, Python (3.5+ preferred)
Knowledge of Unix and OS internals
Experience programming to network client/server protocols
Experience with web-services protocols: SOAP, REST from the client side
Solid debugging ability and troubleshooting skills
Experience working in a real-time embedded environment
Experience working with embedded compilers, debuggers, IDEs, etc.
Experience working with multi-threaded applications
Experience with CAN/LIN/UDS protocols is highly preferred"
169,http://www.indeed.com/rc/clk?jk=fa82f7032918e44c&fccid=adec49a5729b60f3&vjs=3,"Waltham, MA",Jr. Software Engineer,Synaptics,"About Synaptics:
"
170,http://www.indeed.com/rc/clk?jk=5958d023ef32d79c&fccid=50208b5bf45ee3b8&vjs=3,"Phoenix, AZ",Sr Software Developer,Honeywell,"Innovate to solve the world's most important challenges


Honeywell’s Serviceability Team is looking for an energetic and innovative Sr. Software Developer to grow our Phoenix development team. As a highly motivated, top-notch software engineer, you will have the opportunity to identify and apply breakthrough technologies to new and innovative Service applications for our customers. Showcase your expertise as you design, develop, implement, and test these new, exciting products.


You will be given the opportunity to take your proven experience and…


• Write well designed, testable efficient code in a modern Object Oriented software language.

• Develop backend components and integrate those components into a functional system.


• Develop web interfaces using state-of-the-art technologies


• Develop cloud-based software solutions


• Utilize Agile programming practices and tools to develop quick, functional releases.


• Serve as a software subject matter expert in one or more areas


• Generate clear, understandable component designs for peer review.

• Help organize component integration, testing and end-to-end performance analysis.

• Participate in software architecture analysis in an on-going development project.


• Follow security best-practices and policies in developing best-in-class secure software.


80

Software Development


10

General Project Management Meetings


10

Agile Management Meetings


YOU MUST HAVE

Bachelor’s degree Computer Science or Engineering

WE VALUE

Experience in Microsoft .NET programming experience with C# or VB.NET Experience in Object Oriented techniques Experience in user interface technologies including HTML5, Javascript, Angular, TypeScript, Bootstrap Experience in Cloud- and/or Azure-based development. Experience in implementing automated unit tests and integration tests Knowledgeable and passionate about secure software development. Experience working with database applications utilizing Microsoft Entity Framework and SQL. Experience in an agile work environment.

Exempt
Careers at Honeywell - Engineering
INCLUDES
Continued Professional Development
Some Travel Required
ADDITIONAL INFORMATION
Job ID: req132009
Category: Engineering
Location: 21111 N. 19th Ave (Deer Valley), Phoenix, AZ 85027 USA
Honeywell is an equal opportunity employer. Qualified applicants will be considered without regard to age, race, creed, color, national origin, ancestry, marital status, affectional or sexual orientation, gender identity or expression, disability, nationality, sex, or veteran status."
171,http://www.indeed.com/rc/clk?jk=90f8875705042213&fccid=7ceba3b02d665ad6&vjs=3,"Carlsbad, CA",Software Engineer,Rockstar San Diego,"Rockstar San Diego is looking for an energetic Software Engineer to help increase the features and capabilities of our online technologies. We are looking for someone who is not afraid of new challenges and wants to work on a team who are focused on redefining what an online gaming experience can be. Responsibilities
Develop high volume, highly scalable server-side features utilizing Windows Server, SQL server, IIS, .NET, and C#.
Develop web services supporting game console clients, browser clients, and external server clients.
Understand and develop optimal network and server topologies composed of heterogeneous server types, load balancers, databases, NATs, routers, etc.
Develop highly reliable distributed server systems.
Tune real-time server systems for reliability and performance.
Develop and tune high performance transactional database systems.
Develop C++ console client code to communicate with server systems.
Understand and maintain low level network protocols to communicate with game console clients.
Work with the game project team to integrate networking technology into game projects, identify extensions to that technology, and create those improvements.
Implement cross-platform abstractions for third-party online services, including Xbox Live and Sony NP.
Work with external vendors to develop solutions using and/or extending their online service SDKs. Qualifications
Excellent C#, C/C++ programming skills.
Experience with .NET, IIS, and SQL server
Good ""can do"" attitude with a service oriented personality.
Direct experience coding networking systems and solving networking problems.
Being versatile and regularly proving a readiness to tackle new challenges.
A passion for playing and making games! Additional Information
Experience building online gaming systems, commerce systems, social networking systems, search systems.
At least one shipped console or PC title; preferably on the Xbox and/or Playstation consoles.
Familiarity with networking systems and their components including: DNS, NAT, firewalls, security methods, peer-to-peer and client server models.
Experience with online game service APIs, particularly Xbox Live, Sony NP, and Games for Windows Live."
172,http://www.indeed.com/rc/clk?jk=a97b5a1819b79138&fccid=617d7f961cfcf54a&vjs=3,"Orlando, FL",Software Engineer (University Grad),Electronic Arts,"You have a strong programming background and a passion for video games. Software Engineers at EA develop the next generation of video games and deliver creative solutions in a dynamic and fast-paced environment. This role offers an opportunity to work on a Top 5 AAA game at one of the world’s top 3rd Party video game developers by supporting Madden’s Online, Commerce, and E-Sports features.


While we are always interested in strong Software Engineering generalists with a passion for video games and sports, we are also looking for exceptional Front End Engineers to connect the front-end flash screen assets to the back end of the game, and Online Engineers to write the code that allows players to compete against each other online.


Qualifications:

Holding or pursuing a BS, MS or PhD program in Computer Science, Computer Engineering or related field
Familiar with C, C++, C#, Assembly, and experience with Object Oriented Design preferred
Ability to learn and adapt quickly to new technology, platforms, and game areas
Highly creative with excellent problem-solving and communication skills
Passion for video games and one or more of the areas of focus listed above
EA is an equal opportunity employer. All employment decisions are made without regard to race, color, national origin, ancestry, sex, gender, gender identity or expression, sexual orientation, age, genetic information, religion, disability, medical condition, pregnancy, marital status, family status or veteran status. We will also consider for employment qualified applicants with criminal records in accordance with applicable law."
173,http://www.indeed.com/rc/clk?jk=695fbc6af912de63&fccid=a7c5036618407010&vjs=3,"Township of Moon, PA",Jr. Software Engineer,McKesson,"McKesson is in the business of better health and we touch the lives of patients in virtually every aspect of healthcare. Part of the overall McKesson, McKesson Pharmacy Technology & Services (MPTS) is a portfolio of four businesses that provides technology and services to retail, mail order, PBMs, hospital and health systems pharmacies. MPTS offers a wide array of solutions, including pharmacy workflow software, clinical programs, inventory optimization, government program optimization including 340B compliance, data analytics and services, and automation. MPTS is part of McKesson Corporation, recently ranked 5th on the FORTUNE 500, which touches over 65,000 pharmacies every day.
Every single McKesson employee contributes to our mission—by joining McKesson Pharmacy Systems you act as a catalyst in a chain of events that helps millions of people all over the globe. We understand the importance of a system that works together. You’ll collaborate on the products and solutions that help us carry out our mission to improve lives and advance healthcare. Your expertise, drive and passion can help us improve everything we touch, from providers to payers to pharmacies. Working here is your opportunity to shape an industry that’s vital to us all.
Join our team of leaders to begin a rewarding career.
Current Need
McKesson Pharmacy Systems is seeking a highly motivated entry level Software Engineer to join our EnterpriseRx research and development team located in Moon Township, PA. MPS offers an array of integrated pharmacy software solutions for the health care industry. Our systems are used to manage thousands of pharmacies nationwide within the independent, chain, and hospital market segments. At McKesson, our core values are the foundation of everything that we do. We strive for excellence and challenge each other to raise the bar. We offer an invigorating blend of challenge and opportunity in a fun, fast-paced, collaborative work environment while actively investing in your professional development. MPS is a sub-business unit of McKesson Corporation (NYSE: MCK), which is headquartered in San Francisco, California.
Position Description
If you have a passion for engineering quality software, we are interested in you. We are seeking an entry level software engineer that will work with our team to achieve fantastic results. As a contributor within the EnterpriseRx research and development (R&D) team, you will participate in a collaborative and highly skilled Agile team responsible for EnterpriseRx, an enterprise class software solution that manages pharmacy workflow activities and increases revenue into pharmacies.
Additional roles and responsibilities may include:
Bachelor's degree or above in Computer Science, Software Engineering, or related field
Energetic, passionate and creative individual who values people, relationships, and performance
Positively contributes to building a great culture
Hunger for personal and professional growth; as an individual and as an organization
Respects, then questions the status quo looking for opportunities to continually improve
Innovative mindset that seeks to exceed expectations
Ability to learn and implement new technologies and processes
Excellent written and verbal communication skills
Contributing to meeting the needs of customers by translating those needs into working software
Seeing projects through to completion demonstrating competence in words and action
Participating in technical design and code reviews
Remediating defects by solving the reported problem and thoroughly testing to ensure the issue has been solved while leaving the surrounding code in a better state than you found it
Developing and executing unit tests
Actively participating on cross-functional teams that may include Architects, Developers, Q/A, Product Management, Project Management, and Operations personnel
Participating in all phases of the project life-cycle from inception to implementation
Working with our support organization to make them more effective at solving customer issues
Understanding the retail pharmacy and clinical services domain, and learning how customers use McKesson products to manage their business
Championing continuous improvement and promoting software development best practices across teams.
0-25% travel
Qualifications

Minimum Requirements
Entry level experience in software engineering

Critical Skills
Knowledge of Object-Oriented development (Java preferred)
Knowledge of relational databases (such as Oracle) and Structured Query Language (SQL)

Education
4-year degree in computer science or related field or equivalent experience

Benefits & Company Statement
We believe you should be rewarded for the important work you do. For that reason, you'll receive a competitive compensation and benefits package when you join our team.

It starts with you. That's a simple sentence but it says a lot. It reminds each one of us that what we do matters. Every single McKesson employee contributes to our mission - whatever your title, whatever your role, you act as a catalyst in a chain of events that helps millions of people all over the globe. By connecting and improving the business of healthcare, we're helping to ensure that millions of patients get the treatment they need. And by choosing a career with McKesson Pharmacy Systems & Automation, you'll join a team of passionate people working together to improve lives and advance healthcare.

At McKesson, we believe we can empower healthcare. And it all starts with you.
Qualified applicants will not be disqualified from consideration for employment based upon criminal history.

McKesson is an equal opportunity and affirmative action employer - minorities/females/veterans/persons with disabilities.
Agency Statement
No agencies please.

Primary Location
: United States-Pennsylvania-Moon Township
Job
: Technology
Organization
: McKesson Rx Tech Solutions
Schedule
: Regular
Shift
: Standard
Job Type
: Full-time
 Day Job
Job Posting
: Feb 1, 2018"
174,http://www.indeed.com/rc/clk?jk=7649d3265cdc5972&fccid=c1099851e9794854&vjs=3,"Santa Clara Valley, CA",Siri - Software Engineer (Siri Development Program),Apple,"You can be a part of the next revolution in human-computer interaction and voice computing. Help establish the coding and engineering patterns that will define the next generation in application development. We build groundbreaking technology for artificial intelligence, machine learning and voice computing. Help us craft a smarter, safer way to use your iPhone in your car, call up your favorite movie on AppleTV, and help people with disabilities access technology. Work with the people who created the intelligent assistant that helps millions of people get things done — just by asking. Join the Siri team at Apple.


Key Qualifications
Strong Computer Science fundamentals including familiarity with basic algorithms
Strong object-oriented programming and design skills
Excellent problem solving, critical thinking, and communication skills

Description
The Siri team is looking for someone with a combination of strong programming skills and a creative, user-focused mindset. We seek a true great teammate who can collaborate with engineers in several technical areas who have crafted the entire range of Siri's capabilities. You should be able to thrive in an exciting environment with rapidly changing priorities and get up to speed quickly in new technical areas. SPECIFIC RESPONSIBILITIES INCLUDE: A wide range of software engineering tasks across multiple domain areas Machine learning projects involving state of the art modeling techniques Collaborate with cross functional teams to capture requirements, understand dependencies, define an architecture, and implement solutions to well-defined projects Work with multiple teams across the organization to gain a deep understanding of the Siri architecture


Education
BS or MS in Computer Science or equivalent."
175,http://www.indeed.com/rc/clk?jk=cbe69483fb994659&fccid=51dc2e5aecda9e29&vjs=3,"Boston, MA",Software Engineer (Remote),Pluralsight,"Job Description

We're looking for a Software Developer to join our team. Together we will help our authors create interactive content on our new interactive learning platform.
We encourage you to apply if:You have a grasp of the fundamentals of web programming and are interested in using best practices. Years of experience matter less than your foundation.You have a learner's mindset. We use a lot of different technologies, so eager, continuous learning is core to our success.You have an interest in education and crafting effective learning experiences.You are ready to work on a distributed (remote) team. This requires refined communication skills and self-motivation.You are ready to work on a cross-functional team that allows the needs of our learners to guide the work we do.
How we work:Distributed — our team is remote across several time zonesCollaborative — our team is cross-functional and cooperativeAlways Delivering — we continuously deliver and iterateLearner-focused — we interview learners to determine what we work on Qualifications

null

Additional Information

Be Yourself! Pluralsight is an equal opportunity employer."
176,http://www.indeed.com/rc/clk?jk=864382199bf06b9c&fccid=b5435bdc4be466ce&vjs=3,"Palo Alto, CA","Graphics Software Engineer, Autopilot",Tesla,"Role:
"
177,http://www.indeed.com/rc/clk?jk=ba64032a4954fbee&fccid=c1099851e9794854&vjs=3,"Santa Clara Valley, CA","Software Engineer, Full Stack Applications",Apple,"Are you ready to explore a new application domain with a talented and collaborative team? Apple's Technology Development Group is looking for experienced full stack engineers to help us develop innovative new mobile and embedded applications. This team is working with some of Apple's most advanced technologies including the augmented reality (AR) and virtual reality (VR) support offered in ARKit and Metal 2. As a member of our fast-paced organization, you will have the unique and rewarding opportunity to craft new products that will delight and inspire millions of people every day.


Key Qualifications
Able to design and implement backend systems with a focus on performance, scalability, security, and deployment on cloud resources
Highly skilled developer in one or more systems languages (Objective-C, Swift, C/C++, etc)
Comfortable building and using web-based REST APIs
Experience working with document (NoSQL, MongoDB, etc) or relational (MySQL, SQLite, etc) databases
Proficient in one or more high-level languages (e.g., Python, Ruby, Node, Java, Scala, JavaScript)
Practical experience with the Apple development ecosystem, i.e. Xcode, macOS, iOS

Description
The ideal engineer for this role is comfortable working in a dynamic and creative team charged with exploring an uncharted and rapidly evolving domain. You will be developing world-class frontend and backend systems that need to scale to hundreds of millions of users. You'll need a keen understanding of the current state of security, privacy, scalability and performance. We are building a passionate and diverse team that will span a broad range of application categories including productivity, communication, and entertainment.


Education
BS/MS/PhD in Computer Science OR equivalent degree OR equivalent experience


Additional Requirements
Desired Qualifications include... Experience developing macOS or iOS applications Game development experience Knowledge of low-level networking and distributed systems Experience creating AR/VR applications Comfortable working with web application frameworks (e.g., Rails, Django, Flask, Play) Familiarity with ARKit"
178,http://www.indeed.com/rc/clk?jk=72c9913b289b01e5&fccid=1d223a639e0206ab&vjs=3,"Los Angeles, CA",Senior Software Engineer (OPEN TO REMOTE),GoDaddy,"About GoDaddy
"
179,http://www.indeed.com/rc/clk?jk=0c13e72f454bb676&fccid=fc68da685e8aa986&vjs=3,"Herndon, VA",Software Security Engineer (Remote / Telecommute),Piper Companies,"Piper Companies is currently looking for a Software Security Engineer for a full-time opportunity supporting a large, commercial organization, and can be based remotely with occasional to Herndon, VA.


Responsibilities for the Software Security Engineer include:

Work individually and part of a team to develop information security applications, APIs, and data visualizations through the software development lifecycle
Design, create and extend software solutions by conferring with users, studying information needs, systems flow, data usage and work processes
Determine operational feasibility by evaluating analysis, problem definitions and requirements
Develop thorough documentation including user and administrator guides, flow charts, diagrams and code comments
Qualifications for the Software Security Engineer include:

Three (3) years development experience with Java, Python, PHP OR JavaScript
Three (3) years of experience developing and enhancing tools supporting information security and tactics
Experience in custom development with Security Applications and SIEM tools, especially Splunk, required
Experience interacting with and developing APIs
Excellent analytical and problem-solving skills
Software design, debugging, testing and documentation skills
Bachelor’s Degree in Computer Science or relate field

Compensation for the .NET Software Engineer include:

Salary Range: $125,000-$150,000k/yr based on experience
Full Benefits: Cigna Healthcare, MetLife Dental, VSP Vision, 401k with American Funds, and Paid Time Off

Please send resumes to Jason Olsavsky at jolsavsky@zacharypiper.com"
180,http://www.indeed.com/rc/clk?jk=d48ef5590613394a&fccid=fb74c70e196043bc&vjs=3,"Princeton, NJ","Software Engineer, LiDAR Systems",Argo AI,"Argo AI was founded to tackle one of the most challenging applications in computer science, robotics and artificial intelligence with self-driving vehicles. Argo AI is developing and deploying the latest advancements in artificial intelligence, machine learning and computer vision to help build safe and efficient self-driving vehicles that enable these transformations and more. The challenges are significant, but we are a team that believes in tackling hard, meaningful problems to improve the world. With offices in Pittsburgh, the Bay Area of California, Southeastern Michigan and Central New Jersey, we are building a high-performance team that is excited by complex engineering challenges and is passionate about making transportation safer, more affordable and accessible for all.

What you'll do:
The purpose of the LiDAR Simulation Engineer role is to develop computational models and robust simulation software tools to evaluate the performance of theoretical Geiger-mode LiDAR systems. System level simulations require both photonic modeling of the entire LiDAR system and light material interaction with the outside world. It is integral to the company’s goals to create simulation software tools to predict and optimize LiDAR system performance and develop novel system architectures to guide next generation system development efforts.

Job Duties

% Time Spent Per Quarter

Develop and validate physical models of LiDAR system components such as Geiger-mode APD detectors, lasers, optical scanners, lenses, and spectral filters.

25%

Develop and validate physical models of outdoor environments including reflectance distributions of common materials, optical spectra of common light sources, and spectral absorptance and reflectance behavior of atmospheric gases, particulates, and common weather conditions.

25%

Develop and validate robust simulation software tools to simulate the system level behavior and raw data output generated by a wide variety of theoretical Geiger-mode lidar system designs.

30%

Incorporate laser eye-safety guidelines into system level simulations to evaluate eye-safety classification and optimize system designs.

10%

Report simulation summary reports and interface with LiDAR hardware and software systems teams, and propose novel LiDAR system architectures based on guidance from simulation tools..

10%

Qualifications

Skills:

Expertise in the photonic modeling of optoelectronic systems and optical components
Expertise in the photonic modeling and virtualization of outdoor environments
Expertise in applied statistics, Monte-Carlo simulation, and multivariable optimization
Experience in front and back-end software development with C++, Python, or Matlab
Familiarity with Geiger-mode APD detector data is a plus
Familiarity with IEC 60825-1 or ANSI Z136.1 for classification of laser safety is a plus

Education:
BS, MS, or PhD and relevant experience in a related engineering, physics, or applied mathematics field

Experience:
Varies depending upon education level and technical skill.


1-2 years of experience with PhD
3-5 years of experience with MS
5+ years of experience with BS

At Argo AI, we have a strong emphasis on creating a highly effective team environment. Thus, we seek candidates that can work effectively with others across a broad range of disciplines.

Argo AI is an equal opportunity employer that believes in diversity as a strength.

We know it takes competitive benefits to fuel a team that works hard and enjoys the challenge. At Argo AI, you can expect stellar perks to support your best self:


Full, high quality health/dental/vision insurance
401(k) plan with employer match
Unlimited vacation
Competitive compensation packages
Flexible work locations
Free parking
Catered lunches and snacks
Fitness reimbursement
Commuter reimbursement

"
181,http://www.indeed.com/rc/clk?jk=41b0ee54231a0316&fccid=08e00ef3c3bb037c&vjs=3,"San Francisco, CA","Software Engineer, Autonomous Driving",Ridecell,"-------------------------------------

About the team
--------------

Auro ( www.auro.ai ( http://www.auro.ai ) ), is now the Autonomous Driving Division of Ridecell. While Auro shines in autonomous driving technology, Ridecell has a rich experience in operations and management of large fleets of vehicles at scale. We are together pushing for the widespread adoption of autonomous mobility with our self driving shuttles and end to end mobility service platform.

We are looking for passionate autonomous vehicle engineers and roboticists to join us in this exciting journey.

Why us
------

You will get first hand experience in the design and development of an L4 autonomous vehicle from Day 1. We are striving to build the best MVP for the autonomous vehicle industry, and we have made our first strides already by deploying our vehicles in the real world.

Product and Technology Videos: https://goo.gl/pnLyBo ( https://goo.gl/pnLyBo )

We are looking for
------------------

A ROS expert, hands on engineer who can develop different parts of our autonomous driving software stack that include modules related to perception, navigation or localization

Responsibilities
----------------


Design and develop modules of the autonomous driving software stack related to your domain expertise (perception or navigation)
Research and implement new algorithms/methods related to object detection, tracking, motion planning or behavioural planning modules
Drill down into reason of inconsistencies / issues found during field tests, and fix them

Requirements
------------


BS in CS/Electrical/Robotics or equivalent
2+ years professional experience in robotics or autonomous vehicle projects
Hands on experience in design and development of autonomous vehicle/robot modules like object detection/tracking, path planning, behavioural planning, SLAM etc.
Expert in algorithms and C++ programming
Ability of delivering neat and efficient code in a timely manner
Strong foundation in matrices, vectors, transformations and all aspects of applied linear algebra
Experience in ROS
A hustler in exploring and implementing new methods from latest publications

Preferred Skills


MS in CS/Electrical/Robotics or equivalent
Acquaintance with latest self driving car projects like Apollo, Autoware etc.

"
182,http://www.indeed.com/rc/clk?jk=271a17e07091fc8f&fccid=c2e153c0ba35d946&vjs=3,"San Francisco, CA","Software Engineer, Autonomous Driving",Auro Robotics,"-------------------------------------

About the team
--------------

Auro ( www.auro.ai ( http://www.auro.ai ) ), is now the Autonomous Driving Division of Ridecell. While Auro shines in autonomous driving technology, Ridecell has a rich experience in operations and management of large fleets of vehicles at scale. We are together pushing for the widespread adoption of autonomous mobility with our self driving shuttles and end to end mobility service platform.

We are looking for passionate autonomous vehicle engineers and roboticists to join us in this exciting journey.

Why us
------

You will get first hand experience in the design and development of an L4 autonomous vehicle from Day 1. We are striving to build the best MVP for the autonomous vehicle industry, and we have made our first strides already by deploying our vehicles in the real world.

Product and Technology Videos: https://goo.gl/pnLyBo ( https://goo.gl/pnLyBo )

We are looking for
------------------

A ROS expert, hands on engineer who can develop different parts of our autonomous driving software stack that include modules related to perception, navigation or localization

Responsibilities
----------------


Design and develop modules of the autonomous driving software stack related to your domain expertise (perception or navigation)
Research and implement new algorithms/methods related to object detection, tracking, motion planning or behavioural planning modules
Drill down into reason of inconsistencies / issues found during field tests, and fix them

Requirements
------------


BS in CS/Electrical/Robotics or equivalent
2+ years professional experience in robotics or autonomous vehicle projects
Hands on experience in design and development of autonomous vehicle/robot modules like object detection/tracking, path planning, behavioural planning, SLAM etc.
Expert in algorithms and C++ programming
Ability of delivering neat and efficient code in a timely manner
Strong foundation in matrices, vectors, transformations and all aspects of applied linear algebra
Experience in ROS
A hustler in exploring and implementing new methods from latest publications

Preferred Skills


MS in CS/Electrical/Robotics or equivalent
Acquaintance with latest self driving car projects like Apollo, Autoware etc.

"
183,http://www.indeed.com/rc/clk?jk=8cc8cd5190ef7eab&fccid=ea9c117cd72a84fb&vjs=3,"San Mateo, CA",Software Engineer,Ipsy,"ipsy is an innovative fast-growing beauty company headquartered in San Mateo, CA. We are looking for an experienced Software Engineer to join our growing engineering team. This person would have a choice of cutting edge technologies and projects to work on, such as consumer web development, e-commerce infrastructure, big data, analytics, mobile development, and many more. The ideal candidate is hands-on and thrives in a fluid, high-performance, entrepreneurial environment with a passion for learning and innovating.

Must-Have Qualifications:
Know Java and at least one other programming language really well
At least 4 years of relevant work experience
Be able to handle light front-end development: HTTP, session cookies, form handling, HTML/javascript
Be comfortable with third-party backend API integrations
Be comfortable with databases: schema design, queries, performance
Bachelors in Computer Science or Computer Engineering
Nice-to-Have Qualifications

Experience with e-commerce platforms, shopping carts, payment gateways
Mobile development experience
Big data and analytics experience
Experience with Spring, Grails, Rails, or other application frameworks
Experience with jQuery, AngularJS, or other javascript toolkits
Experience scaling large web applications
Experience with AWS

About us:
ipsy was founded with one singular mission: to inspire individuals around the world to express their unique beauty. That’s how the ipsy Glam Bag came to life. With five products personalized for you—plus articles, videos, and more on ipsy.com —you’re free to try new things and express who you are. ipsy Shopper takes our mission to the next level by making beauty more accessible, rewarding, and liberating than ever before. And with ipsy Gen Beauty, Open Studios, and all the creator content that we post each day, our intention has remained the same: to give every individual the tools to form their own definition of beauty. With over 2.5M members and 8K digital content creators in our community, and generating over half a billion monthly content views, we’re just getting started.
ipsy is headquartered in the Bay Area with an office in New York City and a studio production and editing facility in Los Angeles. The company achieved profitability in its first year and raised a series B round of $100M with Sherpa Capital and TPG in 2015. We owe all of our success to our inspiring, energizing employees who make exceptional things happen every single day—fearless thinking, tenacity, and a pioneering spirit push us forward. From marketing and media to engineering and operations, we are united in our goal to democratize beauty, making it accessible and affordable for everyone and fearlessly representing individuality and inclusivity. We dream. We empower. We create. And we have great fun doing it together.
Take a look at careers.ipsy.com for some exciting opportunities to join our team. And check us out at ipsy.com , @ipsyofficial on Snapchat, and @ipsy on Facebook, Instagram, YouTube, and Twitter."
184,http://www.indeed.com/rc/clk?jk=c4e60192eecfa1d4&fccid=f1374be6a45f4b8a&vjs=3,"Hillsboro, OR",Software Engineer Intern,Intel,"Job Description
Responsibilities may be quite diverse of a software technical nature. Experience and education requirements will vary significantly depending on the unique needs of the job. Job assignments are usually for the summer or for short periods during breaks from school.

Qualifications

You must possess the below minimum qualifications to be initially considered for this position. Experience listed below would be obtained through a combination of your school work/classes/research and/or relevant previous job and/or internship experiences.
Minimum Qualifications:Candidate must be pursuing a Master's Degree in Electrical Engineering, Computer Engineering, Computer Science or other science/engineering related fieldSix months experience or equivalent coursework in the following areas:
C, C++
Python
Embedded / Firmware
Linux
Inside this Business Group
The Client Computing Group is responsible for all aspects of the client computing business across Phone, Phablet, Tablet and PC platforms, leading Intel's efforts to transform client computing through technologies, new form factors, and driving Intel's corporate-wide user experience initiatives. This spans all client device brands including hardware, software and connectivity ingredients for phones, tablets, Ultrabook™, All-in-Ones, 2 in 1 computing devices, and home gateways.

Posting Statement. Intel prohibits discrimination based on race, color, religion, gender, national origin, age, disability, veteran status, marital status, pregnancy, gender expression or identity, sexual orientation or any other legally protected status."
