,url,location,job_title,company,summary
141,http://www.indeed.com/rc/clk?jk=f9e667e4990080a4&fccid=c1099851e9794854&vjs=3,"Santa Clara Valley, CA",Software Development Engineer - Web Applications Development,Apple,"Do you want to have an impact on every single Apple product? Apple’s Battery Data Systems is building and maintaining a number of applications to support the testing of batteries and data collection of battery related information. Since all of our products have a battery, your work here will impact all products, and can directly enable technology enhancements in this field. As a full stack web developer on this team, you will be responsible for designing, developing, testing and supporting these various applications and the integration between them. This position requires someone comfortable will all aspects of the software development lifecycle, that thrives in a dynamic cross-functional organization, is not afraid to debate ideas openly, and is flexible enough to pivot on constantly evolving requirements.


Key Qualifications
5-10 years of full stack web development experience, in scalable, distributed environments with significant user bases
Proven skills and programming proficiency in JavaScript (Node.js, React, AngularJS, EcmaScript 6), PHP, HTML/CSS
Excellent understanding and proven experience with persistent storage solutions
Relational: required (MySQL)
No-SQL: optional
Python experience strongly preferred
Previous exposure to latest Java technologies preferred
Experience with distributed version control systems a must (Git preferred)
Strong, proven understanding of distributed systems integration, including design principles as well as hands on experience with various integration methods (web services, publish/subscribe, etc.)
Has a strong desire to develop for data integrity, scalability, high availability and easy maintainability
Proven record of supporting continuous improvement efforts with various deployments
Able to clearly explain technical issues, justify technical decisions, and write technical specification documents
Self-starter with innovation, integrity, strong work ethic and attention to detail
Eager to stay on top of the latest technologies and innovate
Comfortable brainstorming/debating ideas openly and challenging respectfully/being challenged
Solid verbal and written communication skills

Description
•Design, develop, test and maintain new and existing web applications •Work cross-functionally with internal/external customers to implement and deliver simple, yet solid software solutions •Improve current systems by passionately pursuing new technologies and diligently pushing boundaries •Train users, document


Education
BS Minimum"
142,http://www.indeed.com/rc/clk?jk=2b0b2f30f1915f92&fccid=182c2c9ceb9ef7f0&vjs=3,"Colorado Springs, CO",Web Developer,"Outreach, Inc.","Outreach, Inc. is hiring a Web Developer to work in our Colorado Springs office. The Web Developer is equal parts coder, user experience designer, database guru and marketing analyst. The Web Developer will work with product and content managers for various Outreach Media Group web properties to create incredible content and user experiences that reach millions of visitors per month. They will accomplish this using the latest in front-end web development frameworks, tools, and techniques in an iterative, project-centric approach.

COMPETENCIES:
Analytical Skills Attention to Detail/Accuracy Commitment/Ownership/Proactive Communication Confidentiality Customer Focus/Service Innovation & Creativity Intelligence Organization & Planning Persistence/Grit/Self-Discipline Problem Solving

CULTURAL COMPETENCIES:
Support company culture by a commitment to the Mission, Vision and Core Values of Outreach, Inc.

MINIMUM QUALIFICATIONS:
Education:
A bachelor's degree in web development, visual/graphic design, marketing or related field or equivalent experience.

Experience:
3-5 years' experience developing websites, preferably with a marketing and digital media focus. Must have above average skills in WordPress, Adobe Photoshop, HTML, CSS, JavaScript and debugging. Expertise in WordPress ecosystem including theme and plugin development. Development expertise in PHP including frameworks like Laravel. Excellent grasp of MySQL (and variants) tools and SQL coding. Skilled in optimizing and maintaining existing websites. Development of responsive HTML email using MJML or similar templating tool. Familiarity and interest in UI/UX design. Aware and interested in emerging technologies but know and use existing proven coding technologies. Must be able to work on multiple projects simultaneously, follow project timelines, and meet deadlines. Marketing and website analytics understanding and implementation experience. Previous experience implementing advertising technologies like DoubleClick For Publishers, Prebid, etc.
COMPENSATION: $48,500- $70,000 DOE

WHY OUTREACH?

Outreach, Inc. is a church media and marketing company voted a ""Certified Best Christian Workplace"" in 2016, 2017, 2018 by our amazing team. At Outreach we care. We care about our employees which we demonstrate through competitive salaries and company contribution benefits that currently include, but are not limited to, health, life, dental, vision, 401k, vacation and sick benefits and so much more. Outreach has a benevolence fund to help employees in crisis, and a free adventure equipment check-out program so employees can borrow paddle boards, kayaks, snowshoes, sleds and all kinds of fun stuff.

Collaboration and teamwork are of very high value so we have events like our monthly ""Free Food Fridays"", in-house ping-pong tables, and corn hole toss games to encourage a sense of camaraderie and fun. There are sofas and comfortable gathering spaces, and community tables to work and congregate at. We also believe in giving back to our community by empowering our people to give and by corporately supporting and partnering with other organizations, locally and globally, that are doing good work. As a company, we are solely focused on equipping the Church to fulfill the Great Commission. If you believe you are qualified, we would love to hear from you.

No recruiters or staffing companies, please."
143,http://www.indeed.com/rc/clk?jk=bf39cb559eb85525&fccid=92453a9dd387bc3f&vjs=3,"Moosic, PA",Web Developer,"Jack Williams Tire Company, Inc.","If you enjoy the challenge and excitement of a growing family business, you will want to consider Jack Williams Tire Company. We are currently searching for an experienced Web Developer at our corporate headquarters in Moosic, PA. In this role, the successful Web Developer will play an active role in providing a high level of service to both our internal and external customers.
Must be local to the Wilkes-Barre/Scranton area. This position is not remote and must report to the corporate office in Moosic, PA.
The Web Developer will:
Maintain code changes, bugs and enhancements using source control management.
Program in PHP, XML, HTML, CSS and JavaScript for the development of custom websites.
Responsible for the development, testing and maintenance of the Company’s websites, web applications and databases.
Write SQL in order to store data capture from website visitors and to extract data from the database for website display.
Organizes and manages assigned projects and tests website enhancement needs and make necessary changes.
Configures Apache web server to control the websites functionality.
Must have knowledge of SQL, XML, CSS and JavaScript.
Performs other related duties as assigned.
Job Requirements
Job Requirements:
2+ years of experience
Ability to read, analyze, and interpret general periodicals, professional journal, technical procedures or governmental regulations.
Must have good written and oral communication skills and have the ability to effectively present information and respond to questions from all levels within the organization.
Must have basic math, algebra and geometry and the ability to apply these to the business.
Have skills and knowledge of project management.
Have the ability to build relationships with customers and co-works.
Have an unquestionable work ethic and the ability to consistently achieve goals.
Proficient in the use of technology.
Knowledge of business and performance metrics.
Associate’s degree (A.A.) or equivalent from a two-year college or technical school; or two to four years related experience and/or training; or equivalent combination of education and experience.
Jack Williams Tire Company unique culture includes the speed and spontaneity that comes with a family-owned and operated business. We encourage creativity and collaboration mixed with appreciation and reward for great work. Jack Williams Tire Company offers competitive compensation and a comprehensive benefits package that includes:
Medical Insurance Coverage
Dental Plan
Vision Coverage
401K with match
Paid Holiday
Paid Time off and more.
You may be our next star! Join a successful and fast-growing Company. Apply today."
144,http://www.indeed.com/rc/clk?cmp=PBS-SoCaL%2FKOCE--TV&ti=Web+Developer&jk=7706062d0d49b731&fccid=e1e26e939996962a&vjs=3,"Costa Mesa, CA","Web Developer (Part-Time, Temporary)",PBS SoCaL/KOCE-TV,"About PBS SoCalPBS SoCal KOCE is home to PBS for Greater Los Angeles and Southern California. The organization delivers its mission to foster a love of learning, culture and community through distinctive PBS programming available on four broadcast channels and online, as well as person-to-person experiences in the classroom and the community.SummaryThe web developer is a temporary part-time position and will be a member of the team responsible for PBS SoCal’s digital properties including websites, apps and other future technologies developed by the organization. This team also drives the adoption of new technologies to reach our audiences. This position helps the digital team ensure the integrity of the digital user experience, and increase traffic, time spent viewing, frequency, and reach. The web developer reports to the Digital Content Manager.This is a great position for a digital professional who’s looking to make a mark in a fast-growing non-profit organization.Primary Duties/ResponsibilitiesDesign and build web pages using a variety of graphics software applications, techniques, and tools. Develop programs and code in languages such as HTML, CSS, JavaScript, Python, and PHP using MySQL and MongoDB database sand RESTful APIs.Compile and analyze research and metrics. Based on this data, provide strategic feedback and determine best practices for Digital team, as well as content, fundraising and marketing areas.Build and schedule email newsletters.Make updates to PBS SoCal’s website including remapping and elimination of redundant content.Help perform routine campaigns around fundraising, content, and underwriting.Project manage a variety of digital projects.Other duties as assigned.Qualifications: Three to five years of experience in digital.Bachelor’s degree preferred, minimum Associate’s degree, with major work in computer science, IT or related field.Ability to direct the work of vendors, employees and station partners or independent contractors that aren’t under the Web Developer’s direct supervision.Knowledge of web production and design, including writing, editing, graphic design, HTML, photography, and audio and video production. Good UX and design sensibility required.Expert-level experience with WordPress.Knowledge of current digital technologies, best practices, e-mail marketing standards, user-centered design processes, industry standards and trends, and usability testing methods.Strong analytical skills and experience using Google Analytics and other data analysis tools.Knowledge and understanding of public broadcasting, and PBS SoCal’s programs and activities. Must be able to utilize and be guided by the PBS SoCal mission and strategic plan.Consumer of and actively engaged in all forms of digital media including social media.CompensationCompensation commensurate with experienceJob Types: Part-time, TemporaryRequired experience:digital: 3 years"
145,http://www.indeed.com/rc/clk?jk=b59155832c1f83a7&fccid=0059806ce5dabd16&vjs=3,"Houston, TX",Web Developer,National Oilwell Varco,"Web Developer
Requisition ID
: 1801404
Description
Summary
We are seeking a Web Developer to join the Digital Marketing team and help lead our efforts in creating a high-quality user experience on our website and mobile platforms. The candidate will experience project leadership including application architecture, design input, site layout/user interface, and database design/programming for various web applications for NOV, a worldwide leader in the design, manufacturing, and sale of equipment and components used in oil and gas drilling and production.
The right individual for this role will be a motivated and energetic developer who takes initiative, enjoys finding solutions to a varying number of challenges, is detail-oriented, and takes extreme pride in their work.
Key Responsibilities
Conception and creation of design solutions/user interfaces that address both primary user goals and business goals using standard HTML/CSS practicesRefinement, maintenance, and enforcement of our current design guidelines and strategies across all platformsAssessment and analysis of current site traffic trends and user behaviorApplication/framework design as neededRoutine daily maintenance of existing sites and applications

Qualifications
Qualifications
8+ years of professional experience developing web solutions for large-scale projects using HTML, JavaScript, CSS, ASP.Net, C#, and T-SQL preferredA solid understanding of web application development processes, from the layout/user interface to relational database structuresUnderstanding the benefits of SEO and the development skills to support SEO are a plusUnderstanding of UX/UI principles are a plusStrong communication and writing skillsAbility to communicate directly with peers, managers, and internal clients while leading development to a completed and successful solutionStrong organizational skills to manage multiple timelines and complete tasks quickly within the constraints of timelines and budgets
Job
: Marketing
Schedule
: Full-time
Shift
: Day Job
Job Posting
:"
146,http://www.indeed.com/rc/clk?jk=891d622d67ff7f66&fccid=b88bdc6641e0381d&vjs=3,"Orlando, FL",Web Developer,FreeeUp,"FreeeUp is looking for a web developer who can integrate apps that can be used in my existing Shopify Store. He or she must be able to add Locksmith and Shipstation to further improve my business.

The rightful candidate must be:
1. Result-oriented, proactive, and motivated.
2. Successful in integrating Locksmith and Shipstation to my site.
3. Able to strategize and manage timelines and task management for the site launching and updates.
4. Test and optimize site for desktop, mobile, cross-browser compatibility and SEO.

Requirements:
The rightful candidate must have:
1. 2+ years experience in Shopify web development
2. Previous experience with Locksmith and Shipstation integration.

Benefits:
FreeeUp is a company focused on connecting high quality Internet workers with reputable eCommerce companies from around the world. We recruit, interview, and test workers before adding them to our network. Once you've passed, you become eligible for placement into one of our client companies. Check out our website at www.freeeup.com

It's a blast to be a FreeeUp worker! You have opportunities to:

Earn your desired wage rate


Secure long term positions with reputable companies
Land a position within FreeeUp to help grow the company
Increase your skill sets through new positions

"
147,http://www.indeed.com/rc/clk?jk=79be4a18c5869739&fccid=fb4dbb0724339954&vjs=3,"Cambridge, MA",Frontend Web Developer/Designer,AFFOA,"Want in on an amazing and diverse team in Cambridgeport working to revolutionize fabrics and textiles?
Want to code up your original designs using the best tools available?
Love having a literal and figurative pile of hats to wear? (We even have hats that turn light into sound.)
Want to learn how to use a knitting machine, weaving machine, make your own filament yarn, or use a CNC milling machine?
If you've made it this far, let’s chat about working for the Advanced Functional Fabrics of America (AFFOA) as our design focused frontend developer.
The Job
Work with fellow devs @carsongee and @bdauer to design and implement all of AFFOA's current and future Web products and applications. E-commerce, Mobile API, Product Pages, CMS, and Collaboration applications are all in the mix.
Work with product owners to design new features and iterate on existing UI/UX.
Work within an Agile/Scrum process with code review and continuous integration.
You
At least 3 years doing frontend Web application development with Javascript
2+ years with modern SCSS/CSS practices such as BEM and Atomic
Web design experience demonstrated by some samples to show off what you can do
Possess a knack for turning high-level requirements into beautiful and functional interactive apps.
2+ years with modern Javascript ECMA (babel-env) for frontend Javascript application frameworks like Vue or React (we're using Vue).
Experience writing browser compatible and semantic HTML5 / CSS3
Experience interfacing with RESTful backend APIs
Bonus
Wide range of programming skills/interest in IoT, Arduino, iOS, Android, etc
Education in computer science and/or graphic design
A passion for American manufacturing and invigorating the world of textiles
Salary is Negotiable"
148,http://www.indeed.com/rc/clk?jk=dc5b2dbea4462a5b&fccid=a8a78c4f2aafcb36&vjs=3,"Irving, TX",Web Developer,Union Standard Insurance Group,"Overview

Union Standard Insurance Group in Irving, Texas has an immediate opening for a full-time web developer to design, develop and maintain its web-based deliverables. The developer will collaborate with business decision makers and other developers to solve business needs using the best practice technology and tools. Candidate must be a self-motivated, professional individual with the ability to perform all roles within the system development lifecycle.

Candidate must demonstrate past ability to consistently deliver mission critical projects and consistently meet deadlines. Preferred candidates will exhibit the capability for planning, can handle multiple assignments , will possess a desire to learn new technologies and can be productive in both a team setting and when working alone on an assignment.

Responsibilities


Support and enhance company agency portals developed using .NetC#, MVC, BackboneAngular, Bootstrap and SQL Server 2012.
Support and enhance legacy web applications using .Net and SQL Server.
Support and enhance company Intranet site.
On small projects, work with users to understand business needs and develop business and technical requirements.

Qualifications


Strong written and verbal communication skills
Minimum of 3 years C# experience
Understanding of MVC concepts
1 year experience using open source libraries
1 year experience working with SQL Server
Understanding of IIS concepts
Working knowledge of SQL Server
Ability to work with business users to develop requirements on small to medium-sized projects
Experience or knowledge of Agile software development methodologies
BS in Computer Science or related field with three years of software development experience or an Associate's Degree in a related field with five years of software development experience or equivalent combination of education and experience.

"
149,http://www.indeed.com/rc/clk?jk=c826035770b3b6b3&fccid=c6b89555ff30e032&vjs=3,"San Francisco, CA",Web Developer,Authentic8,"Authentic8 is looking for a Software Engineer that can build powerful web applications that communicate complex data in a simple manner. You will need to be highly skilled in JavaScript, HTML, CSS. Experience with YUI 3 or ExtJS is highly desired. Experience with Python and Django is a plus.

Duties
Requirements
Highly Desired
Rapidly prototype, design, and implement new features
Create innovative and clean user interfaces
Participate in group design and problem solving discussions
Stay relevant with related technologies and suggest innovative solutions
Extensive experience building non-trivial web applications by hand
Experience working with and creating AJAX applications
Fluent in CSS, HTML, DHTML, and related technologies
Experience working with RESTful Web Services
Familiarity with JSON
Unix/Linux experience
BS or MS in Computer Science or equivalent
Familiarity with web transport protocols (HTTP/S, SSL)
Experience testing web applications (unit tests, Selenium, etc)
Experience with JavaScript frameworks (Ext JS, jQuery, GWT, YUI, etc)
Experience with Web Application frameworks (Django, Rails, etc)
Experience with Relational Databases (Postgres, MySQL, etc)
Startup experience
Please send all applications and inquiries to recruiting@authentic8.com

Local candidates only; there is no relocation available. We are also unable to sponsor immigration visas."
150,http://www.indeed.com/rc/clk?jk=d58c5c9568a3fc94&fccid=4e435c390c38dfa4&vjs=3,"Washington, DC",Web Developer,VMD,"VMD is seeking a Front End Web Developer to support the FCC Engineering Enterprise Support contract located in Washington DC. This person will be primarily responsible for ensuring and maximizing integration of systems (APIs) for FCC's Enterprise Services using MuleSoft.

The responsibilities for this position includes:
Leveraging one’s development background to evaluate new system integration points (APIs) to define data elements and format required by each system and/or data source
Identify enhancement opportunities in system interfaces
Monitor and ensure efficiency of API and ESB usage
Troubleshoot defects in ESB API Manager performance and utilization

Required Skills / Experience:
Minimum of 2+ years experience in RESTFul API in an enterprise environment
Experience in Frontend and Backend development using Java or .NET
Strong database analysis skills
Development experience but interested application integration
Education: Candidate must have Bachelor's Degree.

Desired Skills / Experience:
Experience with MuleSoft OR ability to learn
Systems Administration experience

Clearance :
Must be US Citizen and requires ability to pass FCC suitability background check (Public Trust).
VMD provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, gender identity or expression, national origin, age, disability, genetic information, marital status, amnesty, or status as a covered veteran in accordance with applicable Federal, state and local laws. VMD maintains a drug-free workplace."
151,http://www.indeed.com/rc/clk?jk=af701978403ba7bd&fccid=80204f82e8409998&vjs=3,"Marina del Rey, CA",WEB DEVELOPER,tekbon software solutions pvt. ltd.:Tekbon,"Required Skills:
"
152,http://www.indeed.com/rc/clk?jk=90ca1b14b988eca1&fccid=c1256c9546fbc0b5&vjs=3,Remote,Web developer (MERN) for blockchain securities market,Maxos,"Looking for a Web developer to build portals for the participants in a blockchain based securities market - issuers, broker-dealers, and buyers. Each will be a small Web application that keeps its own secure data. These applications will communicate with each other, and with blockchains.
AboveBoard is a startup building a global securities trading system on top of Ethereum tokens. The company is run by an experienced entrepreneur and programmer who has worked with globally distributed teams.

Helpful skills include:

Experience building responsive Node.js applications
Working in distributed teams
Continuous integration and automated testing. You should be able to set up a new application repository with cloud-based build and test scripts.
Blockchain trading or encryption experience
Cloud and Web service architectures

Work remotely, or come to the office in Boston or Grand Cayman.

Requirements:
Talented programmer
Can setup the build, test, and staging for Node applications
Can work in a distributed team

Benefits:
We will pay a competitive hourly rate, plus equity and/or tokens. We hope to get started with a one-week paid trial job."
153,http://www.indeed.com/rc/clk?jk=489086f7771bfef1&fccid=81af4e5f3142fd14&vjs=3,"Baltimore, MD",Web Developer,Association of Universities for Research in Astronomy,"The Space Telescope Science Institute is the science operations center for the Hubble Space Telescope and the science and mission operations center for the James Webb Space Telescope. The Office of Public Outreach produces products and services that are
the backbone of the news, education, and public outreach efforts for the missions. The achievements of the office helped to make the Hubble Space Telescope one of the most universally recognized scientific endeavors.


This creative and innovative office is seeking a mid-level web developer with front-end development experience to become a member of the website development team. The team develops Institute websites, supporting both the STScI organizational website as well
as individual mission and project outreach sites.


The main responsibilities of the individual filling this position will be building website functionalities and front end code based on design documents, and system and customer requirements, within our Java-based Jahia CMS. Projects involve development within
a team environment with outreach staff, technical staff, and external vendors to handle and plan activities.


Responsibilities include the following:

Provide significant technical and functional development for STScI websites
Collaborate across divisions with internal teams, project managers, developers, and curators to understand requirements and successfully provide website functionality and appearance
Perform front-end development on the Jahia CMS as requested by STScI staff and approved by OPO management
Ability to work on different projects concurrently, taking different roles as requested
Write well-designed, testable, efficient code by using the best software development practices
Design and implement intuitive user interfaces and modular web templates using HTML/CSS standard methodologies
Work closely with curators, web designers and back-end developers to ensure the implementation meets functional description, reusability, and sustainability requirements.
Suggest new features to improve program navigation and operation
Evaluate and recommend tools and extensions to improve the website content editor and developer environments.
Build user and technical documentation
Provide user support, education and maintenance processes for websites
Provide technical mentorship for addressing requests while balancing branding, UX, consistency and overall support considerations
Work with curators to successfully implement Google Analytics on the sites
Work with OPO staff to ensure sites are ADA-compliant
Stay up-to-date with industry developments"
154,http://www.indeed.com/rc/clk?jk=f957eb16d7f5a686&fccid=c055c394954535f1&vjs=3,"Baltimore, MD",Web Developer,Space Telescope Science Institute,"The Space Telescope Science Institute is the science operations center for the Hubble Space Telescope and the science and mission operations center for the James Webb Space Telescope. The Office of Public Outreach produces products and services that are
the backbone of the news, education, and public outreach efforts for the missions. The achievements of the office helped to make the Hubble Space Telescope one of the most universally recognized scientific endeavors.


This creative and innovative office is seeking a mid-level web developer with front-end development experience to become a member of the website development team. The team develops Institute websites, supporting both the STScI organizational website as well
as individual mission and project outreach sites.


The main responsibilities of the individual filling this position will be building website functionalities and front end code based on design documents, and system and customer requirements, within our Java-based Jahia CMS. Projects involve development within
a team environment with outreach staff, technical staff, and external vendors to handle and plan activities.


Responsibilities include the following:

Provide significant technical and functional development for STScI websites
Collaborate across divisions with internal teams, project managers, developers, and curators to understand requirements and successfully provide website functionality and appearance
Perform front-end development on the Jahia CMS as requested by STScI staff and approved by OPO management
Ability to work on different projects concurrently, taking different roles as requested
Write well-designed, testable, efficient code by using the best software development practices
Design and implement intuitive user interfaces and modular web templates using HTML/CSS standard methodologies
Work closely with curators, web designers and back-end developers to ensure the implementation meets functional description, reusability, and sustainability requirements.
Suggest new features to improve program navigation and operation
Evaluate and recommend tools and extensions to improve the website content editor and developer environments.
Build user and technical documentation
Provide user support, education and maintenance processes for websites
Provide technical mentorship for addressing requests while balancing branding, UX, consistency and overall support considerations
Work with curators to successfully implement Google Analytics on the sites
Work with OPO staff to ensure sites are ADA-compliant
Stay up-to-date with industry developments

You should possess:

Bachelor’s degree or equivalent of education and experience. Degree in computer science, mathematics, science, engineering, or a related field preferred. Master’s degree desirable.
Expert understanding of JavaScript, HTML and CSS and web front-end development
2+ years of programming experience in one or more web scripting languages, including Java
Knowledge and 1+ years of experience working directly with content management systems (e.g., Jahia, Sitecore, Drupal, Site Executive, Umbraco)
Ability to contribute as part of a team and build consensus by actively listening, and giving and receiving constructive feedback
Proactive and effective problem solving, organizational skills and time management skills, including a track record of meeting deadlines, planning for contingencies, and appropriately calling out issues
Excellent customer service skills; proactive, collaborative, responsible, and able to multi-task
Outstanding communication skills, both verbal and written
Track record for high quality customer service and maintaining integrity even under stress
Experience with Ruby on Rails or PHP is a plus
Interested applicants are requested to complete an on-line application through our website at
http://www.stsci.edu/oppprtunities and attach a resume in the Resume Upload section. Please include #18-0023 in the file name. Applications received by March 31, 2018 will receive full consideration.


STScI sees the diversity of our staff as a strategic priority in our desire to create a first-rate scientific community. We reflect that deep commitment in strongly encouraging women, minorities, veterans and disabled individuals to apply for these opportunities.
As an Equal Opportunity and Affirmative Action Employer, STScI does not discriminate because of race, sex, color, age, religion, national origin, sexual orientation, lawful political affiliations, veteran status, or mental or physical handicap.


Veterans, disabled or wounded warriors needing assistance with the employment process can contact us at careers@stsci.edu. EOE/AA/M/F/D/V"
155,http://www.indeed.com/rc/clk?jk=1355ca036ac0f090&fccid=c91b0b287ea6cb88&vjs=3,"Baltimore, MD",Web Developer,Stansberry Churchouse Research,"Overview
Are you a seasoned Web Developer who “gets” analytics… and thrives on delivering critical data input to a team that will immediately apply them to drive our business forward.

We’re the biggest investment newsletter business in Asia… and we went from zero in revenues one year… to $18 million the next… and we’re just getting started. If you join us, you’ll be just the tenth employee in a no-bureaucracy environment. We want you to help us to drive our growth in 2018.

Stansberry Churchouse Research, an Agora company that’s part of Stansberry Research, is looking for a Web Developer to help maintain and manage a suite of third-party applications to be based in Baltimore.

Want to work for one of Baltimore’s best workplaces? Several of The Agora Companies have been recognized over the years by The Baltimore Sun as Top Workplaces.
Responsibilities
We’re looking for someone to help us to…
Provide support for a range of proprietary and third-party analytical tools and services, along with some third-party applications.
Provide support for technical setups or custom customer queries within our CRM.
Troubleshoot and maintain portfolio of websites with front-end and back-end support.
Identify areas of concern with web properties and provide solutions.
Work with developers and content producers to ensure websites are optimized for security, speed and accessibility.
Assist with Network Systems (domains, dns records, servers).
The sort of person we want to hire…
Can work on tight deadlines and in a high-paced global work environment.
Eagerly takes and applies direction and constructive feedback.
Is anxious to develop about new ways to deliver powerful, business-realigning analytics.
Can easily adapt to shifting demands and needs.
Qualifications
We need someone with:
2-4 Years of web development experience
Experience with GTM, Goolge Analytics and Webmaster Tools
A solid understanding of PHP
Previous CMS experience (theme and plugin development)
HTML5, CSS, jQuery
Experience with Sass and task runners (Gulp)
JavaScript Experience (Angular 4/5 Preferred)
Working in a LAMP environment
Version control experience/an understanding of Git
Previous experience with AWS is a plus
Previous experience with Salesforce a plus
Excellent written and verbal communication skills
To apply, please submit your resume and a cover letter, to link provided, telling us why you’re the best candidate on earth for this position… and tell us anything else you think we should know. Include examples of your best work, with details about the results they’ve generated.

About Stansberry Churchouse Publishing
We’re taking the mystery out of finance and investing so that you are empowered and informed to make your own investment decisions. Our aim is to help people just like you who are tired of the market noise and who are ready to build true wealth now. We can help you stay away from investments that will hurt you, and find the ones that will grow your portfolio – so that you can educate your kids, take care of your family, and live the life you’ve always wanted. We live in a world with too much information and not enough solutions. And this problem is compounded by too many people who are eager to help you invest your money in a way that will line their pockets instead of yours. We’re independent analysts and writers who cut through the hype of the mainstream financial media, and self-serving private bankers, to give you real insiders’ insight. We have no hidden agenda. We’ll never try to sell you a brokerage account or insurance product. We don’t want to manage your money. We think that the best person to make decisions about your money is you… an informed and educated you."
156,http://www.indeed.com/rc/clk?jk=f2821b35beafe2fe&fccid=53f1c02af24dfd99&vjs=3,"Alexandria, VA",Web Developer,BoatUS,"BoatU.S., a part of GEICO and the Berkshire Hathaway family of companies, is currently interviewing for a full-time Web Developer to work at our Headquarters location, in Alexandria, VA.


The Web Developer will be responsible for designing, programming, testing and documenting new and existing applications to meet the needs of our business users and customers. The position requires working in a team atmosphere to develop web applications in a variety of business areas.


Job Responsibilities:

• Regular exposure to business stakeholders and management, as well as the opportunity and scope to apply your expertise to many interesting technical problems.

• Analyze specifications and develop requirements

• Write, maintain and support software

• Coordinate with team and communicate status

"
157,http://www.indeed.com/rc/clk?jk=e58f1e3e0db2f813&fccid=ba0bc2bddbe6b78f&vjs=3,"New York, NY",Junior Web Developer,HistoWiz,"Histowiz is a Y Combinator backed biotechnology company in NYC looking to hire a junior developer to help build the world’s largest online pathology database to fight cancer cooperatively instead of individually. The developer will work directly on our core software to provide a high-quality experience to our customers.
Since inception in 2013, we have 1000+ customers from top academic institutes (e.g. MSKCC, Harvard, Cornell, MIT, Dana Farber, Johns Hopkins, Stanford, UC Berkeley, the Jackson Lab, HHMI, Cancer Research UK) and pharmas (e.g. Pfizer, Novo Nordisk, Regeneron, Alexion) around the world. In addition, we've accumulated the world’s largest, most comprehensive online pathology database. This database enables tissue-driven data mining for the first time and the development of machine learning tools based on histopathology images for cancer diagnosis and prognosis. We offer a tremendous growth opportunity, flexibility, and independence. We are seasoned scientists with experience at the world’s leading academic institutions, and have published high impact research in top journals of biomedicine such as Nature and Cell.

Responsibilities

Increase customer satisfaction by improving UX
Proactively identify and fix bugs
Provide technical support to lab staff

Requirements:

Degree in computer science or equivalent
Experience in full stack web development, including front-end and back-end development
Experience in Flask, Python, MySQL
Experience with HTML and Javascript

The right candidate will have the opportunity to get involved with other aspects of the business and be involved with an exciting biotech startup from the ground up.

Benefits:
We believe in investing in our employees’ professional development, and we encourage networking within the software, tech, and startup communities for all of our employees and collaborators. In addition, we provide the time and freedom to pursue independent projects. Compensation is top-notch and generous equity is available for outstanding employees. Full coverage for health and dental insurance, 3 weeks paid time off & paid company holidays."
158,http://www.indeed.com/rc/clk?jk=99b41103119c2c24&fccid=05ad63010de5c43f&vjs=3,"Southlake, TX",Web Developer,Intellisoft Technologies,"Client: Telecommunication

Role: Web Developer

Location: Southlake, TX

Duration: 6months plus

Rate we pay candidates is $50/hr w2 or $55 on 1099/C2C.

Must be green card or US citizen – no H1Bs
Face to Face required so candidates local to Dallas/Texas.
Bachelor's degree required

Seeking a Web Developer, to assist with the deployment and integration of various network, user experience monitoring tools and documentation into web, dashboard and Chatops projects. The majority of the work will be on an OpenStack environment with Python as the preferred language when applicable. Must be able to multi task and prioritize work load based on information from project managers. Should also demonstrate good troubleshooting skills to be able to research and resolve issues that arise within the environment. Bachelor's degree required. Face to face required.

Must Haves: PHP, Python, APIs, WebHooks, WebSockets, WordPress, Ubuntu & Red Hat Linux

Big Plus: OpenStack, Ansible, Docker, Kubernetes, Helm, OpenShift, Moxtra, Slack, Hubot, Discord, GravityForms for WordPress, WordFence, Pods for WordPress, MariaDB; Gitlab, JIRA, Confluence, Atlassian Crowd, HAProxy, NGINX, Apache, Oracle SQL, Knowledge of Networking and main protocols (TCP, SMTP, SFTP, SSH, etc)

Nice to Have: Angular, NodeJS, Grafana, InfluxDB, ElasticSearch, Splunk, Nagios"
